epoch,loss
0,1.53324149725
0,1.49807479054
0,1.47942652
0,1.44970996649
0,1.44124982687
0,1.42682144104
0,1.41182746228
0,1.40248309641
0,1.38498030375
0,1.3831603572
0,1.37368015519
0,1.36192056065
0,1.35586580896
0,2.39111800828
0,2.31245467443
0,2.27156821414
0,2.23978975673
0,2.21299155332
0,2.17554252444
0,2.15395047948
0,2.11471548263
0,2.08790057772
0,2.05443103976
0,2.02220411842
0,1.99030012661
0,1.96078224843
0,1.93778668398
0,1.91663362326
0,1.88962195684
0,1.86722603296
0,1.84573606382
0,1.83060711779
0,1.80951107451
0,1.79348337724
0,1.77791617984
0,1.76042869172
0,1.75002845106
0,1.73781796804
0,1.71929098222
0,1.70545910075
0,1.69317306673
0,1.68272128703
0,1.66905409725
0,1.66113972633
0,1.65046979962
0,1.63714615029
0,1.62963483592
0,1.62047153427
0,1.610576222
0,1.60070899229
0,1.5934567242
0,1.58526410098
0,1.57397218528
0,1.56735174075
0,1.56093150601
0,1.55647792948
0,1.54477807777
0,1.53713478841
0,1.53135010284
0,1.52215082697
0,1.5182091603
0,1.51178852958
0,1.50627401601
0,1.49783371037
0,1.49254076266
0,1.48608440985
0,1.48046736302
0,1.47372092983
0,1.46880951784
0,1.46296546227
0,1.45918752757
0,1.45248860038
0,1.44786610063
0,1.44307025989
0,1.43621692433
0,1.43306192532
0,1.42710869513
0,1.42325668595
0,1.41522748306
0,1.41343547052
0,1.40988995749
0,1.40653655201
0,1.40183935335
0,1.39499909372
0,1.39091803336
0,1.38594395079
0,1.38296458873
0,1.38066523271
0,1.37289839108
0,1.37048280375
0,1.36680243956
0,1.36225650586
0,1.35843235131
0,1.35384147483
0,1.35051107941
0,1.34607504075
0,1.34344807414
0,1.33852620558
0,1.33751714569
0,1.33125228382
0,1.3271611268
0,1.32781961773
0,1.32226818565
0,1.31800308774
0,1.31599554355
0,1.31189680882
0,1.30930791774
0,1.30719915356
0,1.30250719595
0,1.30101878253
0,1.3516253689
0,1.30620198716
0,1.29060258998
0,1.28320148759
0,1.28112946668
0,1.28294608827
0,1.27873533543
0,1.27500363673
0,1.27033937215
0,1.27011726059
0,1.2642935536
0,1.26321595604
0,1.26248665378
0,1.25964517189
0,1.2587396582
0,1.25418475671
0,1.25447217687
0,1.25135709621
0,1.24670064908
0,1.24443596739
0,1.24659632422
0,1.24106863474
0,1.23804514943
0,1.23545641703
0,1.23585083825
0,1.23110310684
0,1.22962009106
0,1.22648207044
0,1.22196187029
0,1.22222812113
0,1.21944676377
0,1.2180921309
0,1.21328129311
0,1.21357180573
0,1.20957946328
0,1.21001324181
0,1.2079275158
0,1.20790984701
0,1.22567291302
0,1.20471831955
0,1.19935131582
0,1.19522071539
0,1.19401780849
0,1.19171733077
0,1.18958181527
0,1.18762720912
0,1.18614033836
0,1.1863757215
0,1.18412123044
0,1.18218663908
0,1.18048183614
0,1.17771972724
0,1.17567228536
0,1.17526832131
0,1.17131298745
0,1.1693512937
0,1.17020943533
0,1.16766944266
0,1.16456289369
0,1.16404511723
0,1.16479527796
0,1.15888595779
0,1.16011666581
0,1.15601949855
0,1.15535883554
0,1.15319592731
0,1.15258945356
0,1.15180595595
0,1.14940999625
0,1.14646606178
0,1.14560766062
0,1.14489171714
0,1.14185759602
0,1.14275044408
0,1.14164512024
0,1.13923928817
